Sex,EE,H2Omg,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,FQ,block,hour
F,0.043073139185999997,1.582445,1.173374870561037,1015,32.99733,21.87,Low Fat,19:15:31,0.00871,0.0145,0.0233,0.1370337,0.1607919,2020-08-20,0.92266,cages13aug,19
F,0.07397781971999999,1.591007,1.138181617283003,1015,33.06873,21.87,Low Fat,19:39:31,0.014,0.0175,0.0236,0.2371162,0.2698813,2020-08-20,0.92266,cages13aug,19
F,0.146002111836,2.016935,1.022845717616091,1015,32.99369,21.87,Low Fat,20:11:31,0.00997,0.0172,0.0305,0.4797398,0.4906998,2020-08-20,0.92266,cages13aug,20
F,0.148731529758,0.5056916,1.0002137918551004,1015,26.91375,21.87,Low Fat,20:41:32,0.0224,0.0247,0.0347,0.4911319,0.4912369,2020-08-20,0.92266,cages13aug,20
F,0.17569497817200003,0.2031642,0.9559806871209123,1015,25.52042,21.87,Low Fat,20:49:32,0.0121,0.0279,0.0296,0.5858474,0.5600588,2020-08-20,0.92266,cages13aug,20
F,0.073153034304,-0.7034875,0.04649907787744153,1015,20.17132,21.87,Low Fat,21:25:32,0.0580809,0.0501,0.041,0.3053824,0.0142,2020-08-20,0.92266,cages13aug,21
F,0.22017328221,-0.2907676,0.8758806297250958,1015,19.66325,21.87,Low Fat,21:41:32,0.0471644,0.06,0.0153,0.7474055,0.654638,2020-08-20,0.92266,cages13aug,21
F,0.23461990410599998,0.0409,0.862421161930906,1015,21.59658,21.87,Low Fat,22:21:32,0.0177,0.0338,0.0262,0.7988685,0.6889611,2020-08-20,0.92266,cages13aug,22
F,0.212467676862,0.1235883,0.8776685172149536,1015,21.55647,21.87,Low Fat,22:45:32,0.0309,0.0358,0.0179,0.7209575,0.6327617,2020-08-20,0.92266,cages13aug,22
F,0.19472809960799997,0.3812487,0.8731482329804343,1015,21.66818,21.87,Low Fat,23:09:32,0.0182,0.0223142,0.0202,0.6614358,0.5775315,2020-08-20,0.92266,cages13aug,23
F,0.22332632687399998,0.5018872,0.8502716759450429,1015,21.75705,21.87,Low Fat,23:41:32,0.0272,0.0327,0.0282,0.7625077,0.6483387,2020-08-20,0.92266,cages13aug,23
F,0.220654395066,0.5237605,0.9086055640903533,1015,21.8073,21.87,Low Fat,00:11:33,0.0237,0.041,0.0278,0.7435573,0.6756003,2020-08-21,0.92266,cages13aug,0
F,0.215212431294,0.5279996,0.8516004520114879,1015,21.72803,21.87,Low Fat,00:19:33,0.0244,0.0271974,0.024,0.7345831,0.6255713,2020-08-21,0.92266,cages13aug,0
F,0.222916557192,0.6962989,0.8971199071163938,1015,21.73614,21.87,Low Fat,00:55:33,0.0161,0.0335,0.019,0.7531146,0.6756341,2020-08-21,0.92266,cages13aug,0
F,0.14854149928799998,0.6693388,0.8693064264191953,1015,22.02687,21.87,Low Fat,01:11:33,0.015,0.0258,0.0189,0.5049904,0.4389914,2020-08-21,0.92266,cages13aug,1
F,0.05107258455599999,0.6884122,0.9582786958442607,1015,22.14538,21.87,Low Fat,01:51:33,0.00767,0.02,0.0215,0.1702128,0.1631113,2020-08-21,0.92266,cages13aug,1
F,0.09448952394,0.745288,0.8793321959693885,1015,22.11699,21.87,Low Fat,02:15:33,0.0105,0.0188,0.0228,0.3205072,0.2818323,2020-08-21,0.92266,cages13aug,2
F,0.130969223574,0.7017825,0.8274840225080907,1015,22.0997,21.87,Low Fat,02:39:33,0.012,0.0146,0.0234,0.4494917,0.3719472,2020-08-21,0.92266,cages13aug,2
F,0.10099663585199999,0.7468404,0.8165939731742019,1015,22.1707,21.87,Low Fat,03:11:33,0.0104,0.00986,0.0288,0.3474864,0.2837553,2020-08-21,0.92266,cages13aug,3
F,0.086509108854,3.39879,1.0219895092756701,1001,32.50304,17.23,Low Fat,05:37:14,0.0134,0.0105,0.0354,0.2843083,0.2905601,2020-08-18,0.92266,cages13aug,5
F,0.096072401586,3.757977,1.0063462203122606,1001,33.35155,17.23,Low Fat,06:05:14,0.0148,0.0111,0.0319,0.3168185,0.3188291,2020-08-18,0.92266,cages13aug,6
F,0.08209779416999999,3.741106,1.0193163562657959,1001,33.48095,17.23,Low Fat,06:13:14,0.0109,0.0219,0.189419,0.2699681,0.2751829,2020-08-18,0.92266,cages13aug,6
F,0.11618851074599999,3.443266,1.0392718994675545,1001,33.91529,17.23,Low Fat,06:49:14,0.0131,0.0262,0.0237,0.3804145,0.3953541,2020-08-18,0.92266,cages13aug,6
F,0.074828307078,2.998505,0.9544976495800975,1001,33.66359,17.23,Low Fat,07:25:14,0.00883,0.0127,0.0128,0.2495937,0.2382366,2020-08-18,0.92266,cages13aug,7
F,0.080185987812,2.909349,1.0267906796529562,1001,33.61992,17.23,Low Fat,07:49:14,0.0075,0.0108,0.0196,0.263252,0.2703047,2020-08-18,0.92266,cages13aug,7
F,0.066614968812,2.558283,1.082216662779376,1001,33.70704,17.23,Low Fat,08:21:14,0.0121,0.0171,0.0272,0.2160888,0.2338549,2020-08-18,0.92266,cages13aug,8
F,0.08650911549000001,3.39879,1.02198986100652,1001,32.50304,17.23,Low Fat,09:07:15,0.0134,0.0105,0.0354,0.2843083,0.2905602,2020-08-18,0.92266,cages13aug,9
F,0.096072401586,3.757977,1.0063462203122606,1001,33.35155,17.23,Low Fat,09:35:15,0.0148,0.0111,0.0319,0.3168185,0.3188291,2020-08-18,0.92266,cages13aug,9
F,0.08209779416999999,3.741106,1.0193163562657959,1001,33.48095,17.23,Low Fat,09:43:15,0.0109067,0.0219,0.1894194,0.2699681,0.2751829,2020-08-18,0.92266,cages13aug,9
F,0.11618874720599999,3.443266,1.0392691675286627,1001,33.91529,17.23,Low Fat,10:19:15,0.0131143,0.0262,0.0237,0.3804155,0.3953541,2020-08-18,0.92266,cages13aug,10
F,0.074828307078,2.998505,0.9544976495800975,1001,33.66359,17.23,Low Fat,10:55:15,0.00883,0.0127,0.0128,0.2495937,0.2382366,2020-08-18,0.92266,cages13aug,10
F,0.080185987812,2.909349,1.0267906796529562,1001,33.61992,17.23,Low Fat,11:19:15,0.0075,0.0108,0.0196,0.263252,0.2703047,2020-08-18,0.92266,cages13aug,11
F,0.066614968812,2.558283,1.082216662779376,1001,33.70704,17.23,Low Fat,11:51:15,0.0121,0.0171,0.0272,0.2160888,0.2338549,2020-08-18,0.92266,cages13aug,11
F,0.08203715032799999,2.285017,0.9989526624074446,1001,32.95557,17.23,Low Fat,12:37:16,0.0102,0.0128,0.0187,0.2709728,0.270689,2020-08-18,0.92266,cages13aug,12
F,0.07785400685999999,2.159035,1.001286260204292,1001,33.41645,17.23,Low Fat,13:05:16,0.0084,0.0161,0.0219,0.2570242,0.2573548,2020-08-18,0.92266,cages13aug,13
F,0.08369582310599999,2.134815,0.802753791006129,1001,32.77355,17.23,Low Fat,13:13:16,0.0141,0.0266,0.1298998,0.2888745,0.2318951,2020-08-18,0.92266,cages13aug,13
F,0.092399131986,2.127002,0.9155399026450151,1001,32.87875,17.23,Low Fat,13:49:16,0.0116,0.00956,0.016,0.3108829,0.2846257,2020-08-18,0.92266,cages13aug,13
F,0.07536185802599998,2.072113,0.9253502984320116,1001,33.01555,17.23,Low Fat,14:25:16,0.0077,0.017,0.0454115,0.2530057,0.2341189,2020-08-18,0.92266,cages13aug,14
F,0.07433582549399999,1.941072,0.9802636355487377,1001,32.9927,17.23,Low Fat,14:49:16,0.0177,0.0276602,0.0204,0.2465449,0.241679,2020-08-18,0.92266,cages13aug,14
F,0.11049614898,1.817864,0.8139017991398617,1001,32.88293,17.23,Low Fat,15:21:16,0.0358,0.0225,0.0887,0.380404,0.3096115,2020-08-18,0.92266,cages13aug,15
F,0.09323924563799998,1.765185,0.8525241344457634,1001,32.90822,17.23,Low Fat,16:07:17,0.0134,0.0253,0.0135,0.3181863,0.2712615,2020-08-18,0.92266,cages13aug,16
F,0.10715498383799998,1.825916,0.9967309657686142,1001,32.87462,17.23,Low Fat,16:35:17,0.0125,0.0138,0.0243,0.3541107,0.3529531,2020-08-18,0.92266,cages13aug,16
F,0.08701896777,1.787322,0.9877754752217633,1001,32.88762,17.23,Low Fat,16:43:17,0.0282,0.0293,0.015,0.2881339,0.2846116,2020-08-18,0.92266,cages13aug,16
F,0.0853058451,1.590668,0.9269490352016398,1001,32.90615,17.23,Low Fat,17:19:17,0.0114,0.019,0.0170155,0.2862878,0.2653742,2020-08-18,0.92266,cages13aug,17
F,0.063851080818,1.482495,0.9972661084181393,1001,32.88609,17.23,Low Fat,17:55:17,0.00887,0.0143,0.0159,0.2109813,0.2104045,2020-08-18,0.92266,cages13aug,17
F,0.10397435999999999,1.5483,0.9527146368570809,1001,32.89418,17.23,Low Fat,18:19:17,0.011,0.0184,0.0111,0.3469488,0.3305432,2020-08-18,0.92266,cages13aug,18
F,0.08717704825199998,1.377887,1.0106617736662338,1001,32.99957,17.23,Low Fat,18:51:17,0.0118,0.0198,0.0138,0.287213,0.2902752,2020-08-18,0.92266,cages13aug,18
F,0.09085546386,1.351993,1.0338598905249925,1001,32.87847,17.23,Low Fat,19:37:18,0.0108,0.00895,0.0136,0.2978214,0.3079056,2020-08-18,0.92266,cages13aug,19
F,0.085063413498,1.296579,1.0214284206983553,1001,32.8893,17.23,Low Fat,20:05:18,0.0115,0.0241192,0.0187,0.2795913,0.2855825,2020-08-18,0.92266,cages13aug,20
F,0.113889871746,1.372137,0.9982181799335273,1001,32.4274,17.23,Low Fat,20:13:18,0.0103,0.0192,0.0204808,0.3762445,0.3755741,2020-08-18,0.92266,cages13aug,20
F,0.205309454826,-0.3065782,0.8613227332759856,1001,24.90307,17.23,Low Fat,20:49:18,0.0149,0.023,0.0211,0.6992415,0.6022726,2020-08-18,0.92266,cages13aug,20
F,0.22939168492799997,-1.208832,0.9203736793280995,1001,19.9208,17.23,Low Fat,21:25:18,0.0184579,0.0346,0.0223,0.7709712,0.7095816,2020-08-18,0.92266,cages13aug,21
F,0.220057487706,-0.9841049,0.8746290097294904,1001,20.06732,17.23,Low Fat,21:49:18,0.0242,0.0378,0.0157,0.7472231,0.653543,2020-08-18,0.92266,cages13aug,21
F,0.24058595269799998,-0.7778063,0.879268122176351,1001,21.56797,17.23,Low Fat,22:21:18,0.0093,0.0105,0.00932,0.8160761,0.7175497,2020-08-18,0.92266,cages13aug,22
F,0.31991398143599997,-0.281664,0.9135078840332077,1001,21.50748,17.23,Low Fat,23:07:19,0.0221,0.0375,0.0196,1.07686,0.9837201,2020-08-18,0.92266,cages13aug,23
F,0.24655684216799997,0.3379115,0.8963187106004811,1001,21.64659,17.23,Low Fat,23:35:19,0.0217,0.0205,0.0141,0.833132,0.7467518,2020-08-18,0.92266,cages13aug,23
F,0.23630184076799998,0.5983616,0.9061975502400609,1001,21.94343,17.23,Low Fat,23:43:19,0.0162,0.0148655,0.00964,0.7967148,0.721981,2020-08-18,0.92266,cages13aug,23
F,0.253200633924,0.9081558,0.9184629808690716,1001,22.14273,17.23,Low Fat,00:19:19,0.0124891,0.016,0.0116,0.8513544,0.7819375,2020-08-19,0.92266,cages13aug,0
F,0.217521787812,0.8270245,0.9333209140211383,1001,22.1254,17.23,Low Fat,00:55:19,0.0206,0.0263,0.00795,0.7289722,0.680365,2020-08-19,0.92266,cages13aug,0
F,0.24234885847199997,1.048211,0.9656916459606839,1001,22.14083,17.23,Low Fat,01:19:19,0.0456,0.0692,0.0171,0.8063692,0.778704,2020-08-19,0.92266,cages13aug,1
F,0.22691712498,0.9655672,0.9332524622930557,1001,22.18769,17.23,Low Fat,01:51:19,0.0299,0.0303,0.0168,0.76047,0.7097105,2020-08-19,0.92266,cages13aug,1
F,0.21399202901999997,1.013758,0.9497449523689032,1001,22.19815,17.23,Low Fat,02:37:20,0.0129,0.0194,0.0187,0.7145332,0.6786243,2020-08-19,0.92266,cages13aug,2
F,0.195900504744,1.005807,0.9593044294083816,1001,22.27587,17.23,Low Fat,03:05:20,0.0309,0.0517,0.0171,0.6527418,0.6261781,2020-08-19,0.92266,cages13aug,3
F,0.191395306242,1.092225,0.9520594557808433,1001,22.26532,17.23,Low Fat,03:13:20,0.0196,0.0272,0.0156,0.6387537,0.6081315,2020-08-19,0.92266,cages13aug,3
F,0.23279502636599997,1.086502,0.936317182361593,1001,22.35437,17.23,Low Fat,03:49:20,0.0267,0.0437,0.0186,0.7796373,0.7299878,2020-08-19,0.92266,cages13aug,3
F,0.23837454303599998,1.273651,0.9576024403805556,1001,22.25174,17.23,Low Fat,04:25:20,0.0207,0.0168,0.0271,0.7945646,0.760877,2020-08-19,0.92266,cages13aug,4
F,0.175315628922,1.302503,0.9205002712962462,1001,22.30837,17.23,Low Fat,04:49:20,0.0104,0.0158,0.0203,0.5892083,0.5423664,2020-08-19,0.92266,cages13aug,4
F,0.15965311025999998,1.341102,0.9692070316105974,1001,22.2562,17.23,Low Fat,05:21:20,0.00853,0.0163,0.0144,0.530803,0.514458,2020-08-19,0.92266,cages13aug,5
F,0.13838398824599998,1.472964,0.963216242140457,1001,22.27185,17.23,Low Fat,06:07:21,0.0119,0.0163,0.0196,0.4606979,0.4437517,2020-08-19,0.92266,cages13aug,6
F,0.150398825598,1.522412,0.9464751654294897,1001,23.83527,17.23,Low Fat,06:35:21,0.0107,0.02,0.0225,0.5025555,0.4756563,2020-08-19,0.92266,cages13aug,6
F,0.15898411804799997,1.600869,0.9458600500342922,1001,23.91077,17.23,Low Fat,06:43:21,0.00992,0.0217792,0.0141,0.5313156,0.5025502,2020-08-19,0.92266,cages13aug,6
F,0.140819302848,2.172689,1.0030836276372224,1001,26.2241,17.23,Low Fat,07:19:21,0.0193,0.0338,0.0174,0.4647124,0.4661454,2020-08-19,0.92266,cages13aug,7
F,0.114572278086,2.773813,1.05915137365984,1001,28.72317,17.23,Low Fat,07:55:21,0.0119,0.018,0.0415,0.3735095,0.3956031,2020-08-19,0.92266,cages13aug,7
F,0.093557939118,3.36948,1.1195697700411436,1001,30.1909,17.23,Low Fat,08:19:21,0.0089,0.0218,0.0388,0.3010669,0.3370654,2020-08-19,0.92266,cages13aug,8
F,0.092818730718,4.100431,1.097580684664607,1001,32.22689,17.23,Low Fat,08:51:21,0.0138,0.0139,0.0301,0.3000973,0.329381,2020-08-19,0.92266,cages13aug,8
F,0.137242296282,4.874022,1.0959914787185365,1001,32.90785,17.23,Low Fat,09:37:22,0.015,0.0233,0.0438,0.4438769,0.4864853,2020-08-19,0.92266,cages13aug,9
F,0.071315644596,4.530196,1.172622190101401,1001,33.056,17.23,Low Fat,10:05:22,0.0129,0.0212,0.0338,0.226921,0.2660926,2020-08-19,0.92266,cages13aug,10
F,0.054733845011999994,4.397607,1.6408075421412474,1001,32.99593,17.23,Low Fat,10:13:22,0.0243,0.019,0.0318,0.1584908,0.2600529,2020-08-19,0.92266,cages13aug,10
F,0.058827846,3.745331,1.3841953108867568,1001,32.91902,17.23,Low Fat,10:49:22,0.00728,0.0175,0.034,0.179181,0.2480215,2020-08-19,0.92266,cages13aug,10
F,0.07830349073399999,3.46211,1.0944196928148873,1001,32.97343,17.23,Low Fat,11:25:22,0.0114,0.0176,0.067,0.2533391,0.2772593,2020-08-19,0.92266,cages13aug,11
F,0.07040920979399999,3.20249,1.1814428296536585,1001,32.99927,17.23,Low Fat,11:49:22,0.0136629,0.0143,0.0249,0.2236203,0.2641946,2020-08-19,0.92266,cages13aug,11
F,0.082959480198,3.046187,1.0359961635290236,1001,32.88824,17.23,Low Fat,12:21:22,0.00973,0.0207,0.0289,0.2718123,0.2815965,2020-08-19,0.92266,cages13aug,12
F,0.07652536941,2.629739,1.0651994607249549,1001,32.98254,17.23,Low Fat,13:07:23,0.00931,0.0196,0.0218,0.2491493,0.2653937,2020-08-19,0.92266,cages13aug,13
F,0.064018651703999993,2.438624,1.0912076099458858,1001,32.87054,17.23,Low Fat,13:35:23,0.00673,0.017999,0.0141222,0.2072656,0.2261698,2020-08-19,0.92266,cages13aug,13
F,0.065381638686,2.434486,1.0632201800441305,1001,32.8227,17.23,Low Fat,13:43:23,0.00824,0.018471,0.0171,0.2129589,0.2264222,2020-08-19,0.92266,cages13aug,13
F,0.08001248715600001,2.324732,0.9724683291928176,1001,32.90343,17.23,Low Fat,14:19:23,0.00975,0.013,0.0347,0.2658284,0.2585097,2020-08-19,0.92266,cages13aug,14
F,0.063780530772,2.08586,1.105076617000484,1001,33.09237,17.23,Low Fat,14:55:23,0.00903,0.013,0.0212,0.2058812,0.2275145,2020-08-19,0.92266,cages13aug,14
F,0.12360619446000001,3.1737,0.9022949568296098,1001,32.92172,17.23,Low Fat,15:19:23,0.0126962,0.0156,0.025,0.4171146,0.3763604,2020-08-19,0.92266,cages13aug,15
F,0.062407085454000005,2.709911,1.014502990018668,1001,32.92683,17.23,Low Fat,15:51:23,0.0104,0.0179558,0.0268,0.2054335,0.2084129,2020-08-19,0.92266,cages13aug,15
F,0.07214339962199999,2.503627,1.0481520961319766,1001,32.94175,17.23,Low Fat,16:37:24,0.00861,0.0226,0.0285,0.2357509,0.2471028,2020-08-19,0.92266,cages13aug,16
F,0.067988949504,2.298565,1.1524307057838001,1001,32.94862,17.23,Low Fat,17:05:24,0.012,0.0153,0.0235,0.217262,0.2503794,2020-08-19,0.92266,cages13aug,17
F,0.073394817384,2.335076,1.0144545371013445,1001,32.89797,17.23,Low Fat,17:13:24,0.0114,0.0112,0.0208,0.2416058,0.2450981,2020-08-19,0.92266,cages13aug,17
F,0.107406334938,2.480746,0.9681644128474554,1001,32.95272,17.23,Low Fat,17:49:24,0.0136,0.0175,0.0221,0.3571789,0.3458079,2020-08-19,0.92266,cages13aug,17
F,0.062670992706,2.389883,1.0827432785906181,1001,32.91024,17.23,Low Fat,18:25:24,0.00975,0.0182,0.0273,0.2032721,0.2200915,2020-08-19,0.92266,cages13aug,18
F,0.068895945972,2.350954,0.9988513515294953,1001,32.91242,17.23,Low Fat,18:49:24,0.0113,0.0116915,0.0142,0.2275718,0.2273104,2020-08-19,0.92266,cages13aug,18
F,0.073055956428,2.271643,1.1624603362660457,1001,32.982170000000004,17.23,Low Fat,19:21:24,0.0127,0.0164,0.0182,0.2329584,0.2708049,2020-08-19,0.92266,cages13aug,19
F,0.11273562787199999,2.238244,1.0170046788412521,1001,32.87354,17.23,Low Fat,20:07:25,0.00884,0.012,0.0287,0.3709038,0.3772109,2020-08-19,0.92266,cages13aug,20
F,0.18876573618,1.204471,0.9278924504845368,1001,27.81707,17.23,Low Fat,20:35:25,0.0123,0.0181,0.0176,0.6333678,0.5876972,2020-08-19,0.92266,cages13aug,20
F,0.166050740016,0.8689415,0.9116274453348402,1001,26.2217,17.23,Low Fat,20:43:25,0.0133,0.0217,0.0202,0.559177,0.5097611,2020-08-19,0.92266,cages13aug,20
F,0.14173410757799998,-0.834048,0.870363585448943,1001,20.76887,17.23,Low Fat,21:19:25,0.0079,0.0135235,0.0224,0.4817327,0.4192826,2020-08-19,0.92266,cages13aug,21
F,0.254858326044,-0.4899968,0.946692346462581,1001,21.13682,17.23,Low Fat,21:55:25,0.0124,0.0196,0.0195,0.8515644,0.8061695,2020-08-19,0.92266,cages13aug,21
F,0.243317437902,-0.3015403,0.9194028401914587,1001,21.6815,17.23,Low Fat,22:19:25,0.0124,0.0357,0.0287395,0.8179519,0.7520273,2020-08-19,0.92266,cages13aug,22
F,0.19772799106199998,-0.0739,0.9855918190441049,1001,21.65648,17.23,Low Fat,22:51:25,0.0238,0.0332,0.0076,0.6550237,0.645586,2020-08-19,0.92266,cages13aug,22
F,0.25073119743,0.3277807,0.9480602440322939,1001,21.96417,17.23,Low Fat,23:37:26,0.0145,0.0205,0.0166232,0.8375203,0.7940197,2020-08-19,0.92266,cages13aug,23
F,0.222646184166,0.3844956,0.9399385731594262,1001,22.14515,17.23,Low Fat,00:05:26,0.0829,0.1159412,0.0213,0.7450489,0.7003002,2020-08-20,0.92266,cages13aug,0
F,0.20518138695600002,0.3867382,0.9616405546625205,1001,22.07273,17.23,Low Fat,00:13:26,0.0261,0.0293,0.0145,0.6833128,0.6571013,2020-08-20,0.92266,cages13aug,0
F,0.210405218688,0.5600031,0.9899960651744966,1001,22.17694,17.23,Low Fat,00:49:26,0.021,0.024,0.0237,0.696346,0.6893798,2020-08-20,0.92266,cages13aug,0
F,0.21079410479400001,0.7214882,0.9896928317372088,1001,22.18145,17.23,Low Fat,01:25:26,0.0177,0.0262,0.0152,0.6976795,0.6904884,2020-08-20,0.92266,cages13aug,1
F,0.25437709184999996,0.930038,0.9560555320088353,1001,22.20312,17.23,Low Fat,01:49:26,0.0333,0.0931744,0.0236,0.8481955,0.810922,2020-08-20,0.92266,cages13aug,1
F,0.19569327456,0.8400047,0.972021137363643,1001,22.18545,17.23,Low Fat,02:21:26,0.0205,0.0249177,0.016,0.650223,0.6320305,2020-08-20,0.92266,cages13aug,2
F,0.19472750753399998,0.9364183,0.9600368906366502,1001,22.2197,17.23,Low Fat,03:07:27,0.0165,0.0128,0.018,0.6487283,0.6228031,2020-08-20,0.92266,cages13aug,3
F,0.21856275067199998,1.212215,0.9942435658010244,1001,22.26195,17.23,Low Fat,03:35:27,0.0186,0.03,0.0152,0.7226696,0.7185096,2020-08-20,0.92266,cages13aug,3
F,0.182647485384,1.076899,0.9232068503708031,1001,22.2682,17.23,Low Fat,03:43:27,0.035,0.0314,0.0161,0.6134792,0.5663682,2020-08-20,0.92266,cages13aug,3
F,0.246587178768,1.215949,0.903971016360522,1001,22.28693,17.23,Low Fat,04:19:27,0.0178,0.0257,0.0171,0.8318072,0.7519296,2020-08-20,0.92266,cages13aug,4
F,0.153650423472,1.090346,0.9155941477938552,1001,22.29715,17.23,Low Fat,04:55:27,0.0168,0.0163,0.0163,0.5169606,0.4733261,2020-08-20,0.92266,cages13aug,4
F,0.125432276718,1.051976,0.9207479617939108,1001,22.25152,17.23,Low Fat,05:19:27,0.0117,0.0297,0.0137,0.4215349,0.3881274,2020-08-20,0.92266,cages13aug,5
F,0.134063810118,1.119998,0.9147171457431055,1001,22.24537,17.23,Low Fat,05:51:27,0.0119,0.0187,0.0144,0.4511493,0.412674,2020-08-20,0.92266,cages13aug,5
F,0.10563430877999999,1.215803,0.8627964280709404,1001,23.72593,17.23,Low Fat,06:37:28,0.00845,0.0163585,0.0128,0.3596488,0.3103037,2020-08-20,0.92266,cages13aug,6
F,0.076925888466,1.524321,0.871213457210589,1001,25.5104,17.23,Low Fat,07:05:28,0.00959,0.0199653,0.0212,0.2614093,0.2277433,2020-08-20,0.92266,cages13aug,7
F,0.06607235480999998,1.667292,0.9151539713004315,1001,26.05663,17.23,Low Fat,07:13:28,0.0077,0.0113,0.0237,0.2223239,0.2034606,2020-08-20,0.92266,cages13aug,7
F,0.049353875465999994,2.357544,1.1179052329522603,1001,28.24382,17.23,Low Fat,07:49:28,0.00993,0.0217,0.0381404,0.1588759,0.1776082,2020-08-20,0.92266,cages13aug,7
F,0.07328844831,3.257093,1.0919221769939331,1001,30.43882,17.23,Low Fat,08:25:28,0.0108,0.0124,0.0833,0.2372409,0.2590486,2020-08-20,0.92266,cages13aug,8
F,0.05924448264,3.841682,1.1766370164766145,1001,32.1168,17.23,Low Fat,08:49:28,0.0311,0.0219,0.0321,0.1883518,0.2216217,2020-08-20,0.92266,cages13aug,8
F,0.06860731084199999,4.501388,1.2052959422529204,1001,33.3204,17.23,Low Fat,09:21:28,0.0154,0.0202627,0.1755057,0.2168075,0.2613172,2020-08-20,0.92266,cages13aug,9
F,0.076490356026,4.356231,1.0097868344303913,1001,33.12852,17.23,Low Fat,10:07:29,0.00946,0.0129,0.1644622,0.2520529,0.2545197,2020-08-20,0.92266,cages13aug,10
F,0.07378384851599999,4.040402,0.984962043087375,1001,33.03682,17.23,Low Fat,10:35:29,0.0124,0.0149,0.0432433,0.2444614,0.2407852,2020-08-20,0.92266,cages13aug,10
F,0.06922737746399998,3.945751,1.0342853944528132,1001,33.03202,17.23,Low Fat,10:43:29,0.0106,0.0253915,0.0316,0.2269042,0.2346837,2020-08-20,0.92266,cages13aug,10
F,0.105299616114,3.725719,0.9595948540131941,1001,33.04697,17.23,Low Fat,11:19:29,0.0237,0.0276,0.059,0.3508365,0.3366609,2020-08-20,0.92266,cages13aug,11
F,0.05795509188,2.724658,1.0434285400811476,1001,33.08318,17.23,Low Fat,11:55:29,0.0107,0.0173,0.0391,0.1895804,0.1978136,2020-08-20,0.92266,cages13aug,11
F,0.056651305157999994,2.786654,0.9009977100621823,1001,32.83872,17.23,Low Fat,12:19:29,0.0132,0.0187292,0.0416,0.1912279,0.1722959,2020-08-20,0.92266,cages13aug,12
F,0.12490382095799998,3.099137,0.9314176890242083,1001,33.1086,17.23,Low Fat,12:51:29,0.0165,0.0119,0.0252,0.4187625,0.3900428,2020-08-20,0.92266,cages13aug,12
F,0.085283752134,2.667455,1.026235805128099,1001,33.07138,17.23,Low Fat,13:37:30,0.0131,0.0206,0.0252,0.2800219,0.2873685,2020-08-20,0.92266,cages13aug,13
F,0.089266160886,2.652007,0.954057832453324,1001,33.00743,17.23,Low Fat,14:05:30,0.0117,0.00838,0.0171,0.2977809,0.2841002,2020-08-20,0.92266,cages13aug,14
F,0.104444417448,2.64873,0.9914577453865226,1001,33.02355,17.23,Low Fat,14:13:30,0.0209998,0.0255,0.0266,0.3455528,0.342601,2020-08-20,0.92266,cages13aug,14
F,0.08209179358799999,2.403263,0.9634717098228694,1001,33.00053,17.23,Low Fat,14:49:30,0.00851,0.0218,0.0243,0.2732786,0.2632962,2020-08-20,0.92266,cages13aug,14
F,0.08664684714,2.309579,1.001065137324761,1001,33.0175,17.23,Low Fat,15:25:30,0.00997,0.015,0.0202,0.2860664,0.2863711,2020-08-20,0.92266,cages13aug,15
F,0.06803112140999999,2.182108,1.0682366781462913,1001,32.93675,17.23,Low Fat,15:49:30,0.00961,0.0253,0.0177,0.2213487,0.2364528,2020-08-20,0.92266,cages13aug,15
F,0.10921180964400001,2.25258,1.0524176449207074,1001,33.04612,17.23,Low Fat,16:21:30,0.0132,0.0254,0.0201,0.3565536,0.3752433,2020-08-20,0.92266,cages13aug,16
F,0.089275931514,2.058689,1.0455368114605468,1001,32.99452,17.23,Low Fat,17:07:31,0.0130237,0.0113,0.0167,0.2919023,0.3051946,2020-08-20,0.92266,cages13aug,17
F,0.086487234498,2.006121,1.0797987156992848,1001,32.94619,17.23,Low Fat,17:35:31,0.00923,0.0203,0.0156,0.2806975,0.3030968,2020-08-20,0.92266,cages13aug,17
F,0.099254381604,2.010067,1.1114832173986966,1001,33.03652,17.23,Low Fat,17:43:31,0.0117,0.0171,0.0278,0.3199504,0.3556195,2020-08-20,0.92266,cages13aug,17
F,0.079047870594,1.925941,1.1072971032648309,1001,32.95203,17.23,Low Fat,18:19:31,0.0109,0.0252,0.0155379,0.2550423,0.2824076,2020-08-20,0.92266,cages13aug,18
